filename,filepath,relative_path,split,category,ees_score,computation_time_ms,n_qubits,circuit_depth,status
VeryMildImpairment (368).jpg,data\train\Very Mild Impairment\VeryMildImpairment (368).jpg,train\Very Mild Impairment\VeryMildImpairment (368).jpg,train,Very Mild Impairment,0.008695,111.6,10,1,success
VeryMildImpairment (369).jpg,data\train\Very Mild Impairment\VeryMildImpairment (369).jpg,train\Very Mild Impairment\VeryMildImpairment (369).jpg,train,Very Mild Impairment,0.082092,122.57,10,1,success
VeryMildImpairment (37).jpg,data\train\Very Mild Impairment\VeryMildImpairment (37).jpg,train\Very Mild Impairment\VeryMildImpairment (37).jpg,train,Very Mild Impairment,0.831191,136.91,10,1,success
VeryMildImpairment (370).jpg,data\train\Very Mild Impairment\VeryMildImpairment (370).jpg,train\Very Mild Impairment\VeryMildImpairment (370).jpg,train,Very Mild Impairment,0.627218,131.46,10,1,success
VeryMildImpairment (371).jpg,data\train\Very Mild Impairment\VeryMildImpairment (371).jpg,train\Very Mild Impairment\VeryMildImpairment (371).jpg,train,Very Mild Impairment,1.382058,122.82,10,1,success
VeryMildImpairment (372).jpg,data\train\Very Mild Impairment\VeryMildImpairment (372).jpg,train\Very Mild Impairment\VeryMildImpairment (372).jpg,train,Very Mild Impairment,1.745836,136.19,10,1,success
VeryMildImpairment (373).jpg,data\train\Very Mild Impairment\VeryMildImpairment (373).jpg,train\Very Mild Impairment\VeryMildImpairment (373).jpg,train,Very Mild Impairment,0.265108,126.69,10,1,success
VeryMildImpairment (374).jpg,data\train\Very Mild Impairment\VeryMildImpairment (374).jpg,train\Very Mild Impairment\VeryMildImpairment (374).jpg,train,Very Mild Impairment,0.452804,125.97,10,1,success
VeryMildImpairment (375).jpg,data\train\Very Mild Impairment\VeryMildImpairment (375).jpg,train\Very Mild Impairment\VeryMildImpairment (375).jpg,train,Very Mild Impairment,0.064751,125.26,10,1,success
VeryMildImpairment (376).jpg,data\train\Very Mild Impairment\VeryMildImpairment (376).jpg,train\Very Mild Impairment\VeryMildImpairment (376).jpg,train,Very Mild Impairment,0.90008,115.23,10,1,success
VeryMildImpairment (377).jpg,data\train\Very Mild Impairment\VeryMildImpairment (377).jpg,train\Very Mild Impairment\VeryMildImpairment (377).jpg,train,Very Mild Impairment,0.927225,118.73,10,1,success
VeryMildImpairment (378).jpg,data\train\Very Mild Impairment\VeryMildImpairment (378).jpg,train\Very Mild Impairment\VeryMildImpairment (378).jpg,train,Very Mild Impairment,0.492422,133.62,10,1,success
VeryMildImpairment (379).jpg,data\train\Very Mild Impairment\VeryMildImpairment (379).jpg,train\Very Mild Impairment\VeryMildImpairment (379).jpg,train,Very Mild Impairment,0.561398,123.62,10,1,success
VeryMildImpairment (38).jpg,data\train\Very Mild Impairment\VeryMildImpairment (38).jpg,train\Very Mild Impairment\VeryMildImpairment (38).jpg,train,Very Mild Impairment,0.992978,121.1,10,1,success
VeryMildImpairment (380).jpg,data\train\Very Mild Impairment\VeryMildImpairment (380).jpg,train\Very Mild Impairment\VeryMildImpairment (380).jpg,train,Very Mild Impairment,0.618813,115.76,10,1,success
VeryMildImpairment (381).jpg,data\train\Very Mild Impairment\VeryMildImpairment (381).jpg,train\Very Mild Impairment\VeryMildImpairment (381).jpg,train,Very Mild Impairment,0.720601,121.1,10,1,success
VeryMildImpairment (382).jpg,data\train\Very Mild Impairment\VeryMildImpairment (382).jpg,train\Very Mild Impairment\VeryMildImpairment (382).jpg,train,Very Mild Impairment,1.461057,127.0,10,1,success
VeryMildImpairment (383).jpg,data\train\Very Mild Impairment\VeryMildImpairment (383).jpg,train\Very Mild Impairment\VeryMildImpairment (383).jpg,train,Very Mild Impairment,1.668669,125.15,10,1,success
VeryMildImpairment (384).jpg,data\train\Very Mild Impairment\VeryMildImpairment (384).jpg,train\Very Mild Impairment\VeryMildImpairment (384).jpg,train,Very Mild Impairment,0.418531,126.48,10,1,success
VeryMildImpairment (385).jpg,data\train\Very Mild Impairment\VeryMildImpairment (385).jpg,train\Very Mild Impairment\VeryMildImpairment (385).jpg,train,Very Mild Impairment,0.687095,127.17,10,1,success
VeryMildImpairment (386).jpg,data\train\Very Mild Impairment\VeryMildImpairment (386).jpg,train\Very Mild Impairment\VeryMildImpairment (386).jpg,train,Very Mild Impairment,0.513779,127.56,10,1,success
VeryMildImpairment (387).jpg,data\train\Very Mild Impairment\VeryMildImpairment (387).jpg,train\Very Mild Impairment\VeryMildImpairment (387).jpg,train,Very Mild Impairment,0.666008,121.47,10,1,success
VeryMildImpairment (388).jpg,data\train\Very Mild Impairment\VeryMildImpairment (388).jpg,train\Very Mild Impairment\VeryMildImpairment (388).jpg,train,Very Mild Impairment,0.257273,119.5,10,1,success
VeryMildImpairment (389).jpg,data\train\Very Mild Impairment\VeryMildImpairment (389).jpg,train\Very Mild Impairment\VeryMildImpairment (389).jpg,train,Very Mild Impairment,0.47952,124.52,10,1,success
VeryMildImpairment (39).jpg,data\train\Very Mild Impairment\VeryMildImpairment (39).jpg,train\Very Mild Impairment\VeryMildImpairment (39).jpg,train,Very Mild Impairment,0.016401,117.3,10,1,success
VeryMildImpairment (390).jpg,data\train\Very Mild Impairment\VeryMildImpairment (390).jpg,train\Very Mild Impairment\VeryMildImpairment (390).jpg,train,Very Mild Impairment,1.384135,130.24,10,1,success
VeryMildImpairment (391).jpg,data\train\Very Mild Impairment\VeryMildImpairment (391).jpg,train\Very Mild Impairment\VeryMildImpairment (391).jpg,train,Very Mild Impairment,0.019181,113.91,10,1,success
VeryMildImpairment (392).jpg,data\train\Very Mild Impairment\VeryMildImpairment (392).jpg,train\Very Mild Impairment\VeryMildImpairment (392).jpg,train,Very Mild Impairment,0.292218,122.44,10,1,success
VeryMildImpairment (393).jpg,data\train\Very Mild Impairment\VeryMildImpairment (393).jpg,train\Very Mild Impairment\VeryMildImpairment (393).jpg,train,Very Mild Impairment,0.668457,122.85,10,1,success
VeryMildImpairment (394).jpg,data\train\Very Mild Impairment\VeryMildImpairment (394).jpg,train\Very Mild Impairment\VeryMildImpairment (394).jpg,train,Very Mild Impairment,0.129166,118.32,10,1,success
VeryMildImpairment (395).jpg,data\train\Very Mild Impairment\VeryMildImpairment (395).jpg,train\Very Mild Impairment\VeryMildImpairment (395).jpg,train,Very Mild Impairment,1.595021,128.86,10,1,success
VeryMildImpairment (396).jpg,data\train\Very Mild Impairment\VeryMildImpairment (396).jpg,train\Very Mild Impairment\VeryMildImpairment (396).jpg,train,Very Mild Impairment,0.332181,115.81,10,1,success
VeryMildImpairment (397).jpg,data\train\Very Mild Impairment\VeryMildImpairment (397).jpg,train\Very Mild Impairment\VeryMildImpairment (397).jpg,train,Very Mild Impairment,1.237447,130.06,10,1,success
VeryMildImpairment (398).jpg,data\train\Very Mild Impairment\VeryMildImpairment (398).jpg,train\Very Mild Impairment\VeryMildImpairment (398).jpg,train,Very Mild Impairment,0.567876,123.12,10,1,success
VeryMildImpairment (399).jpg,data\train\Very Mild Impairment\VeryMildImpairment (399).jpg,train\Very Mild Impairment\VeryMildImpairment (399).jpg,train,Very Mild Impairment,1.404152,126.63,10,1,success
VeryMildImpairment (4).jpg,data\train\Very Mild Impairment\VeryMildImpairment (4).jpg,train\Very Mild Impairment\VeryMildImpairment (4).jpg,train,Very Mild Impairment,0.424238,132.12,10,1,success
VeryMildImpairment (40).jpg,data\train\Very Mild Impairment\VeryMildImpairment (40).jpg,train\Very Mild Impairment\VeryMildImpairment (40).jpg,train,Very Mild Impairment,0.79959,138.04,10,1,success
VeryMildImpairment (400).jpg,data\train\Very Mild Impairment\VeryMildImpairment (400).jpg,train\Very Mild Impairment\VeryMildImpairment (400).jpg,train,Very Mild Impairment,0.879462,125.59,10,1,success
VeryMildImpairment (401).jpg,data\train\Very Mild Impairment\VeryMildImpairment (401).jpg,train\Very Mild Impairment\VeryMildImpairment (401).jpg,train,Very Mild Impairment,0.864555,150.17,10,1,success
VeryMildImpairment (402).jpg,data\train\Very Mild Impairment\VeryMildImpairment (402).jpg,train\Very Mild Impairment\VeryMildImpairment (402).jpg,train,Very Mild Impairment,0.12039,166.69,10,1,success
VeryMildImpairment (403).jpg,data\train\Very Mild Impairment\VeryMildImpairment (403).jpg,train\Very Mild Impairment\VeryMildImpairment (403).jpg,train,Very Mild Impairment,0.454013,139.09,10,1,success
VeryMildImpairment (404).jpg,data\train\Very Mild Impairment\VeryMildImpairment (404).jpg,train\Very Mild Impairment\VeryMildImpairment (404).jpg,train,Very Mild Impairment,0.203199,134.29,10,1,success
VeryMildImpairment (405).jpg,data\train\Very Mild Impairment\VeryMildImpairment (405).jpg,train\Very Mild Impairment\VeryMildImpairment (405).jpg,train,Very Mild Impairment,0.182421,126.43,10,1,success
VeryMildImpairment (406).jpg,data\train\Very Mild Impairment\VeryMildImpairment (406).jpg,train\Very Mild Impairment\VeryMildImpairment (406).jpg,train,Very Mild Impairment,0.359585,120.14,10,1,success
VeryMildImpairment (407).jpg,data\train\Very Mild Impairment\VeryMildImpairment (407).jpg,train\Very Mild Impairment\VeryMildImpairment (407).jpg,train,Very Mild Impairment,1.04546,121.02,10,1,success
VeryMildImpairment (408).jpg,data\train\Very Mild Impairment\VeryMildImpairment (408).jpg,train\Very Mild Impairment\VeryMildImpairment (408).jpg,train,Very Mild Impairment,1.452069,109.08,10,1,success
VeryMildImpairment (409).jpg,data\train\Very Mild Impairment\VeryMildImpairment (409).jpg,train\Very Mild Impairment\VeryMildImpairment (409).jpg,train,Very Mild Impairment,1.038913,115.19,10,1,success
VeryMildImpairment (41).jpg,data\train\Very Mild Impairment\VeryMildImpairment (41).jpg,train\Very Mild Impairment\VeryMildImpairment (41).jpg,train,Very Mild Impairment,1.553821,121.23,10,1,success
VeryMildImpairment (410).jpg,data\train\Very Mild Impairment\VeryMildImpairment (410).jpg,train\Very Mild Impairment\VeryMildImpairment (410).jpg,train,Very Mild Impairment,0.828893,126.81,10,1,success
VeryMildImpairment (411).jpg,data\train\Very Mild Impairment\VeryMildImpairment (411).jpg,train\Very Mild Impairment\VeryMildImpairment (411).jpg,train,Very Mild Impairment,0.323617,120.0,10,1,success
VeryMildImpairment (412).jpg,data\train\Very Mild Impairment\VeryMildImpairment (412).jpg,train\Very Mild Impairment\VeryMildImpairment (412).jpg,train,Very Mild Impairment,0.674369,115.02,10,1,success
VeryMildImpairment (413).jpg,data\train\Very Mild Impairment\VeryMildImpairment (413).jpg,train\Very Mild Impairment\VeryMildImpairment (413).jpg,train,Very Mild Impairment,0.036157,110.17,10,1,success
VeryMildImpairment (414).jpg,data\train\Very Mild Impairment\VeryMildImpairment (414).jpg,train\Very Mild Impairment\VeryMildImpairment (414).jpg,train,Very Mild Impairment,0.34111,108.91,10,1,success
VeryMildImpairment (415).jpg,data\train\Very Mild Impairment\VeryMildImpairment (415).jpg,train\Very Mild Impairment\VeryMildImpairment (415).jpg,train,Very Mild Impairment,0.01868,116.86,10,1,success
VeryMildImpairment (416).jpg,data\train\Very Mild Impairment\VeryMildImpairment (416).jpg,train\Very Mild Impairment\VeryMildImpairment (416).jpg,train,Very Mild Impairment,1.219145,107.72,10,1,success
VeryMildImpairment (417).jpg,data\train\Very Mild Impairment\VeryMildImpairment (417).jpg,train\Very Mild Impairment\VeryMildImpairment (417).jpg,train,Very Mild Impairment,1.511714,130.75,10,1,success
VeryMildImpairment (418).jpg,data\train\Very Mild Impairment\VeryMildImpairment (418).jpg,train\Very Mild Impairment\VeryMildImpairment (418).jpg,train,Very Mild Impairment,0.744852,107.71,10,1,success
VeryMildImpairment (419).jpg,data\train\Very Mild Impairment\VeryMildImpairment (419).jpg,train\Very Mild Impairment\VeryMildImpairment (419).jpg,train,Very Mild Impairment,1.538504,119.53,10,1,success
VeryMildImpairment (42).jpg,data\train\Very Mild Impairment\VeryMildImpairment (42).jpg,train\Very Mild Impairment\VeryMildImpairment (42).jpg,train,Very Mild Impairment,1.036873,124.14,10,1,success
VeryMildImpairment (420).jpg,data\train\Very Mild Impairment\VeryMildImpairment (420).jpg,train\Very Mild Impairment\VeryMildImpairment (420).jpg,train,Very Mild Impairment,0.547919,117.13,10,1,success
VeryMildImpairment (421).jpg,data\train\Very Mild Impairment\VeryMildImpairment (421).jpg,train\Very Mild Impairment\VeryMildImpairment (421).jpg,train,Very Mild Impairment,0.753281,121.33,10,1,success
VeryMildImpairment (422).jpg,data\train\Very Mild Impairment\VeryMildImpairment (422).jpg,train\Very Mild Impairment\VeryMildImpairment (422).jpg,train,Very Mild Impairment,0.143167,135.01,10,1,success
VeryMildImpairment (423).jpg,data\train\Very Mild Impairment\VeryMildImpairment (423).jpg,train\Very Mild Impairment\VeryMildImpairment (423).jpg,train,Very Mild Impairment,0.500074,124.91,10,1,success
VeryMildImpairment (424).jpg,data\train\Very Mild Impairment\VeryMildImpairment (424).jpg,train\Very Mild Impairment\VeryMildImpairment (424).jpg,train,Very Mild Impairment,0.265124,114.78,10,1,success
VeryMildImpairment (425).jpg,data\train\Very Mild Impairment\VeryMildImpairment (425).jpg,train\Very Mild Impairment\VeryMildImpairment (425).jpg,train,Very Mild Impairment,0.164535,130.46,10,1,success
VeryMildImpairment (426).jpg,data\train\Very Mild Impairment\VeryMildImpairment (426).jpg,train\Very Mild Impairment\VeryMildImpairment (426).jpg,train,Very Mild Impairment,0.850691,121.9,10,1,success
VeryMildImpairment (427).jpg,data\train\Very Mild Impairment\VeryMildImpairment (427).jpg,train\Very Mild Impairment\VeryMildImpairment (427).jpg,train,Very Mild Impairment,0.15443,121.64,10,1,success
VeryMildImpairment (428).jpg,data\train\Very Mild Impairment\VeryMildImpairment (428).jpg,train\Very Mild Impairment\VeryMildImpairment (428).jpg,train,Very Mild Impairment,0.416592,128.18,10,1,success
VeryMildImpairment (429).jpg,data\train\Very Mild Impairment\VeryMildImpairment (429).jpg,train\Very Mild Impairment\VeryMildImpairment (429).jpg,train,Very Mild Impairment,0.00843,138.11,10,1,success
VeryMildImpairment (43).jpg,data\train\Very Mild Impairment\VeryMildImpairment (43).jpg,train\Very Mild Impairment\VeryMildImpairment (43).jpg,train,Very Mild Impairment,0.915241,120.3,10,1,success
VeryMildImpairment (430).jpg,data\train\Very Mild Impairment\VeryMildImpairment (430).jpg,train\Very Mild Impairment\VeryMildImpairment (430).jpg,train,Very Mild Impairment,0.003117,127.71,10,1,success
VeryMildImpairment (431).jpg,data\train\Very Mild Impairment\VeryMildImpairment (431).jpg,train\Very Mild Impairment\VeryMildImpairment (431).jpg,train,Very Mild Impairment,0.581501,111.41,10,1,success
VeryMildImpairment (432).jpg,data\train\Very Mild Impairment\VeryMildImpairment (432).jpg,train\Very Mild Impairment\VeryMildImpairment (432).jpg,train,Very Mild Impairment,1.10782,122.78,10,1,success
VeryMildImpairment (433).jpg,data\train\Very Mild Impairment\VeryMildImpairment (433).jpg,train\Very Mild Impairment\VeryMildImpairment (433).jpg,train,Very Mild Impairment,0.361358,125.72,10,1,success
VeryMildImpairment (434).jpg,data\train\Very Mild Impairment\VeryMildImpairment (434).jpg,train\Very Mild Impairment\VeryMildImpairment (434).jpg,train,Very Mild Impairment,0.243479,118.24,10,1,success
VeryMildImpairment (435).jpg,data\train\Very Mild Impairment\VeryMildImpairment (435).jpg,train\Very Mild Impairment\VeryMildImpairment (435).jpg,train,Very Mild Impairment,0.767699,119.76,10,1,success
VeryMildImpairment (436).jpg,data\train\Very Mild Impairment\VeryMildImpairment (436).jpg,train\Very Mild Impairment\VeryMildImpairment (436).jpg,train,Very Mild Impairment,1.317403,105.84,10,1,success
VeryMildImpairment (437).jpg,data\train\Very Mild Impairment\VeryMildImpairment (437).jpg,train\Very Mild Impairment\VeryMildImpairment (437).jpg,train,Very Mild Impairment,0.589774,118.25,10,1,success
VeryMildImpairment (438).jpg,data\train\Very Mild Impairment\VeryMildImpairment (438).jpg,train\Very Mild Impairment\VeryMildImpairment (438).jpg,train,Very Mild Impairment,0.892961,109.29,10,1,success
VeryMildImpairment (439).jpg,data\train\Very Mild Impairment\VeryMildImpairment (439).jpg,train\Very Mild Impairment\VeryMildImpairment (439).jpg,train,Very Mild Impairment,1.262851,120.15,10,1,success
VeryMildImpairment (44).jpg,data\train\Very Mild Impairment\VeryMildImpairment (44).jpg,train\Very Mild Impairment\VeryMildImpairment (44).jpg,train,Very Mild Impairment,0.867565,122.92,10,1,success
VeryMildImpairment (440).jpg,data\train\Very Mild Impairment\VeryMildImpairment (440).jpg,train\Very Mild Impairment\VeryMildImpairment (440).jpg,train,Very Mild Impairment,0.771564,179.69,10,1,success
VeryMildImpairment (441).jpg,data\train\Very Mild Impairment\VeryMildImpairment (441).jpg,train\Very Mild Impairment\VeryMildImpairment (441).jpg,train,Very Mild Impairment,0.277321,152.0,10,1,success
VeryMildImpairment (442).jpg,data\train\Very Mild Impairment\VeryMildImpairment (442).jpg,train\Very Mild Impairment\VeryMildImpairment (442).jpg,train,Very Mild Impairment,0.055414,441.54,10,1,success
VeryMildImpairment (443).jpg,data\train\Very Mild Impairment\VeryMildImpairment (443).jpg,train\Very Mild Impairment\VeryMildImpairment (443).jpg,train,Very Mild Impairment,1.512448,129.79,10,1,success
VeryMildImpairment (444).jpg,data\train\Very Mild Impairment\VeryMildImpairment (444).jpg,train\Very Mild Impairment\VeryMildImpairment (444).jpg,train,Very Mild Impairment,0.866813,124.98,10,1,success
VeryMildImpairment (445).jpg,data\train\Very Mild Impairment\VeryMildImpairment (445).jpg,train\Very Mild Impairment\VeryMildImpairment (445).jpg,train,Very Mild Impairment,0.970751,117.45,10,1,success
VeryMildImpairment (446).jpg,data\train\Very Mild Impairment\VeryMildImpairment (446).jpg,train\Very Mild Impairment\VeryMildImpairment (446).jpg,train,Very Mild Impairment,0.390252,114.75,10,1,success
VeryMildImpairment (447).jpg,data\train\Very Mild Impairment\VeryMildImpairment (447).jpg,train\Very Mild Impairment\VeryMildImpairment (447).jpg,train,Very Mild Impairment,1.0527,128.22,10,1,success
VeryMildImpairment (448).jpg,data\train\Very Mild Impairment\VeryMildImpairment (448).jpg,train\Very Mild Impairment\VeryMildImpairment (448).jpg,train,Very Mild Impairment,0.251614,122.89,10,1,success
VeryMildImpairment (449).jpg,data\train\Very Mild Impairment\VeryMildImpairment (449).jpg,train\Very Mild Impairment\VeryMildImpairment (449).jpg,train,Very Mild Impairment,0.763724,125.69,10,1,success
VeryMildImpairment (45).jpg,data\train\Very Mild Impairment\VeryMildImpairment (45).jpg,train\Very Mild Impairment\VeryMildImpairment (45).jpg,train,Very Mild Impairment,1.166069,122.16,10,1,success
VeryMildImpairment (450).jpg,data\train\Very Mild Impairment\VeryMildImpairment (450).jpg,train\Very Mild Impairment\VeryMildImpairment (450).jpg,train,Very Mild Impairment,0.492363,125.87,10,1,success
VeryMildImpairment (451).jpg,data\train\Very Mild Impairment\VeryMildImpairment (451).jpg,train\Very Mild Impairment\VeryMildImpairment (451).jpg,train,Very Mild Impairment,1.235237,117.57,10,1,success
VeryMildImpairment (452).jpg,data\train\Very Mild Impairment\VeryMildImpairment (452).jpg,train\Very Mild Impairment\VeryMildImpairment (452).jpg,train,Very Mild Impairment,0.462363,117.38,10,1,success
VeryMildImpairment (453).jpg,data\train\Very Mild Impairment\VeryMildImpairment (453).jpg,train\Very Mild Impairment\VeryMildImpairment (453).jpg,train,Very Mild Impairment,1.092956,131.44,10,1,success
VeryMildImpairment (454).jpg,data\train\Very Mild Impairment\VeryMildImpairment (454).jpg,train\Very Mild Impairment\VeryMildImpairment (454).jpg,train,Very Mild Impairment,0.238895,132.26,10,1,success
VeryMildImpairment (455).jpg,data\train\Very Mild Impairment\VeryMildImpairment (455).jpg,train\Very Mild Impairment\VeryMildImpairment (455).jpg,train,Very Mild Impairment,0.270315,151.26,10,1,success
VeryMildImpairment (456).jpg,data\train\Very Mild Impairment\VeryMildImpairment (456).jpg,train\Very Mild Impairment\VeryMildImpairment (456).jpg,train,Very Mild Impairment,0.989486,140.53,10,1,success
VeryMildImpairment (457).jpg,data\train\Very Mild Impairment\VeryMildImpairment (457).jpg,train\Very Mild Impairment\VeryMildImpairment (457).jpg,train,Very Mild Impairment,1.331939,139.32,10,1,success
VeryMildImpairment (458).jpg,data\train\Very Mild Impairment\VeryMildImpairment (458).jpg,train\Very Mild Impairment\VeryMildImpairment (458).jpg,train,Very Mild Impairment,0.81488,131.18,10,1,success
VeryMildImpairment (459).jpg,data\train\Very Mild Impairment\VeryMildImpairment (459).jpg,train\Very Mild Impairment\VeryMildImpairment (459).jpg,train,Very Mild Impairment,0.734739,153.17,10,1,success
VeryMildImpairment (46).jpg,data\train\Very Mild Impairment\VeryMildImpairment (46).jpg,train\Very Mild Impairment\VeryMildImpairment (46).jpg,train,Very Mild Impairment,0.932873,145.73,10,1,success
VeryMildImpairment (460).jpg,data\train\Very Mild Impairment\VeryMildImpairment (460).jpg,train\Very Mild Impairment\VeryMildImpairment (460).jpg,train,Very Mild Impairment,0.263293,134.52,10,1,success
VeryMildImpairment (461).jpg,data\train\Very Mild Impairment\VeryMildImpairment (461).jpg,train\Very Mild Impairment\VeryMildImpairment (461).jpg,train,Very Mild Impairment,1.077522,141.87,10,1,success
VeryMildImpairment (462).jpg,data\train\Very Mild Impairment\VeryMildImpairment (462).jpg,train\Very Mild Impairment\VeryMildImpairment (462).jpg,train,Very Mild Impairment,0.582529,136.94,10,1,success
VeryMildImpairment (463).jpg,data\train\Very Mild Impairment\VeryMildImpairment (463).jpg,train\Very Mild Impairment\VeryMildImpairment (463).jpg,train,Very Mild Impairment,0.971498,131.91,10,1,success
VeryMildImpairment (464).jpg,data\train\Very Mild Impairment\VeryMildImpairment (464).jpg,train\Very Mild Impairment\VeryMildImpairment (464).jpg,train,Very Mild Impairment,0.1177,131.86,10,1,success
VeryMildImpairment (465).jpg,data\train\Very Mild Impairment\VeryMildImpairment (465).jpg,train\Very Mild Impairment\VeryMildImpairment (465).jpg,train,Very Mild Impairment,1.687005,136.23,10,1,success
VeryMildImpairment (466).jpg,data\train\Very Mild Impairment\VeryMildImpairment (466).jpg,train\Very Mild Impairment\VeryMildImpairment (466).jpg,train,Very Mild Impairment,0.880835,130.17,10,1,success
VeryMildImpairment (467).jpg,data\train\Very Mild Impairment\VeryMildImpairment (467).jpg,train\Very Mild Impairment\VeryMildImpairment (467).jpg,train,Very Mild Impairment,0.818573,120.27,10,1,success
VeryMildImpairment (468).jpg,data\train\Very Mild Impairment\VeryMildImpairment (468).jpg,train\Very Mild Impairment\VeryMildImpairment (468).jpg,train,Very Mild Impairment,0.739068,128.2,10,1,success
VeryMildImpairment (469).jpg,data\train\Very Mild Impairment\VeryMildImpairment (469).jpg,train\Very Mild Impairment\VeryMildImpairment (469).jpg,train,Very Mild Impairment,1.673762,117.35,10,1,success
VeryMildImpairment (47).jpg,data\train\Very Mild Impairment\VeryMildImpairment (47).jpg,train\Very Mild Impairment\VeryMildImpairment (47).jpg,train,Very Mild Impairment,0.458153,124.27,10,1,success
VeryMildImpairment (470).jpg,data\train\Very Mild Impairment\VeryMildImpairment (470).jpg,train\Very Mild Impairment\VeryMildImpairment (470).jpg,train,Very Mild Impairment,0.997953,125.81,10,1,success
VeryMildImpairment (471).jpg,data\train\Very Mild Impairment\VeryMildImpairment (471).jpg,train\Very Mild Impairment\VeryMildImpairment (471).jpg,train,Very Mild Impairment,0.033308,120.19,10,1,success
VeryMildImpairment (472).jpg,data\train\Very Mild Impairment\VeryMildImpairment (472).jpg,train\Very Mild Impairment\VeryMildImpairment (472).jpg,train,Very Mild Impairment,0.628333,118.12,10,1,success
VeryMildImpairment (473).jpg,data\train\Very Mild Impairment\VeryMildImpairment (473).jpg,train\Very Mild Impairment\VeryMildImpairment (473).jpg,train,Very Mild Impairment,0.013246,139.85,10,1,success
VeryMildImpairment (474).jpg,data\train\Very Mild Impairment\VeryMildImpairment (474).jpg,train\Very Mild Impairment\VeryMildImpairment (474).jpg,train,Very Mild Impairment,0.431075,120.36,10,1,success
VeryMildImpairment (475).jpg,data\train\Very Mild Impairment\VeryMildImpairment (475).jpg,train\Very Mild Impairment\VeryMildImpairment (475).jpg,train,Very Mild Impairment,0.84004,140.42,10,1,success
VeryMildImpairment (476).jpg,data\train\Very Mild Impairment\VeryMildImpairment (476).jpg,train\Very Mild Impairment\VeryMildImpairment (476).jpg,train,Very Mild Impairment,0.040981,129.35,10,1,success
VeryMildImpairment (477).jpg,data\train\Very Mild Impairment\VeryMildImpairment (477).jpg,train\Very Mild Impairment\VeryMildImpairment (477).jpg,train,Very Mild Impairment,1.383642,128.58,10,1,success
VeryMildImpairment (478).jpg,data\train\Very Mild Impairment\VeryMildImpairment (478).jpg,train\Very Mild Impairment\VeryMildImpairment (478).jpg,train,Very Mild Impairment,0.066591,146.82,10,1,success
VeryMildImpairment (479).jpg,data\train\Very Mild Impairment\VeryMildImpairment (479).jpg,train\Very Mild Impairment\VeryMildImpairment (479).jpg,train,Very Mild Impairment,0.36436,138.31,10,1,success
VeryMildImpairment (48).jpg,data\train\Very Mild Impairment\VeryMildImpairment (48).jpg,train\Very Mild Impairment\VeryMildImpairment (48).jpg,train,Very Mild Impairment,0.689527,127.16,10,1,success
VeryMildImpairment (480).jpg,data\train\Very Mild Impairment\VeryMildImpairment (480).jpg,train\Very Mild Impairment\VeryMildImpairment (480).jpg,train,Very Mild Impairment,0.118388,132.4,10,1,success
VeryMildImpairment (481).jpg,data\train\Very Mild Impairment\VeryMildImpairment (481).jpg,train\Very Mild Impairment\VeryMildImpairment (481).jpg,train,Very Mild Impairment,1.105137,123.57,10,1,success
VeryMildImpairment (482).jpg,data\train\Very Mild Impairment\VeryMildImpairment (482).jpg,train\Very Mild Impairment\VeryMildImpairment (482).jpg,train,Very Mild Impairment,0.530372,136.65,10,1,success
VeryMildImpairment (483).jpg,data\train\Very Mild Impairment\VeryMildImpairment (483).jpg,train\Very Mild Impairment\VeryMildImpairment (483).jpg,train,Very Mild Impairment,0.998573,120.92,10,1,success
VeryMildImpairment (484).jpg,data\train\Very Mild Impairment\VeryMildImpairment (484).jpg,train\Very Mild Impairment\VeryMildImpairment (484).jpg,train,Very Mild Impairment,0.4856,142.08,10,1,success
VeryMildImpairment (485).jpg,data\train\Very Mild Impairment\VeryMildImpairment (485).jpg,train\Very Mild Impairment\VeryMildImpairment (485).jpg,train,Very Mild Impairment,0.580834,115.09,10,1,success
VeryMildImpairment (486).jpg,data\train\Very Mild Impairment\VeryMildImpairment (486).jpg,train\Very Mild Impairment\VeryMildImpairment (486).jpg,train,Very Mild Impairment,0.9466,129.35,10,1,success
VeryMildImpairment (487).jpg,data\train\Very Mild Impairment\VeryMildImpairment (487).jpg,train\Very Mild Impairment\VeryMildImpairment (487).jpg,train,Very Mild Impairment,0.981437,124.45,10,1,success
VeryMildImpairment (488).jpg,data\train\Very Mild Impairment\VeryMildImpairment (488).jpg,train\Very Mild Impairment\VeryMildImpairment (488).jpg,train,Very Mild Impairment,0.708486,112.0,10,1,success
VeryMildImpairment (489).jpg,data\train\Very Mild Impairment\VeryMildImpairment (489).jpg,train\Very Mild Impairment\VeryMildImpairment (489).jpg,train,Very Mild Impairment,1.180096,110.91,10,1,success
VeryMildImpairment (49).jpg,data\train\Very Mild Impairment\VeryMildImpairment (49).jpg,train\Very Mild Impairment\VeryMildImpairment (49).jpg,train,Very Mild Impairment,1.10972,131.19,10,1,success
VeryMildImpairment (490).jpg,data\train\Very Mild Impairment\VeryMildImpairment (490).jpg,train\Very Mild Impairment\VeryMildImpairment (490).jpg,train,Very Mild Impairment,1.187609,124.53,10,1,success
VeryMildImpairment (491).jpg,data\train\Very Mild Impairment\VeryMildImpairment (491).jpg,train\Very Mild Impairment\VeryMildImpairment (491).jpg,train,Very Mild Impairment,0.643412,127.1,10,1,success
